Student_ID,Name,Gender,DOB,Email,Address,PhoneNumber,Final_Score,Rating_class,Rating_teacher,Class_recommendation
188,Daniel Rose,Female,02/02/1994,chadrichard@williams.com,"34615 Julie Street
New Amyshire, NY 73256",9543218771492,2,5,5,True
189,John Lewis,Male,08/24/1992,william01@yahoo.com,"2630 Samuel Crossroad
South Michaelton, MD 47157",3728376518905,4,3,2,True
190,Guy Reeves,Female,01/31/2007,mccoyconnie@hotmail.com,"82074 Marquez Road Apt. 972
North Rebeccaville, IN 69464",6254412532779,6,1,1,False
191,Lisa Gregory,Female,06/17/2007,douglas41@tate-foster.com,"389 Larson Summit Apt. 457
Manntown, HI 33910",0948372517616,1,1,5,True
192,Darryl Hammond,Female,12/11/2008,npalmer@black-nguyen.org,"55397 Eric Tunnel Suite 265
South Debbieton, GA 46392",0584811635133,1,4,3,False
193,Desiree Brown,Female,12/24/1990,jamesbailey@yahoo.com,"5586 Matthew Pines Apt. 594
Jordanborough, CO 78282",1356909584150,3,4,5,False
194,Christopher Wheeler,Male,08/30/2005,sean74@owens.com,"3948 Robert Meadows
Hesstown, FL 95747",8655283098959,2,3,5,False
195,Annette Villegas,Male,06/27/1993,steelelindsey@jones.com,"23330 Rogers Dale
Hernandezfurt, IL 70001",7865634605027,6,2,4,False
196,Patrick Rivera,Female,06/30/2000,ewagner@gmail.com,"557 Calvin Extension
East Eric, OR 49742",6836221279913,4,4,3,True
197,Anthony Brown,Male,06/24/1991,jenniferschneider@roth.com,"292 Campbell Ramp
East Elizabeth, VA 84243",7485049570815,7,3,2,False
198,Eric Watson,Female,09/09/1998,jacquelineedwards@hoffman.biz,"9241 Vaughn Islands Apt. 885
Snydertown, VA 48822",9239126065755,6,3,3,True
199,Nicholas Edwards,Female,10/30/1994,gonzalezjason@gmail.com,"15863 Bobby Junction
Ballardshire, ME 86627",2610251112121,8,4,2,False
200,Natasha Blair,Female,10/05/2005,brightmichael@wilkinson.org,"52908 Donna Plaza Suite 638
Lindafurt, NJ 19885",1438025536231,10,1,3,False
201,Aaron Barnes,Female,12/04/2004,ltucker@castro.com,"891 Jarvis Plain Apt. 815
Jacobchester, OH 88699",9115556727034,5,5,2,False
202,Jake Shields,Male,12/31/2008,simonclinton@gmail.com,"6389 Hopkins Burg Suite 136
Port Shirleyhaven, IA 76093",5170612280318,6,3,1,True
203,Nicole Cain,Female,12/10/2007,rchaney@gmail.com,"909 Mckenzie Walk
West Davidfurt, MD 11503",3499275988240,4,1,5,True
204,Nathaniel Smith,Male,06/02/1994,amythompson@yahoo.com,"PSC 5685, Box 4627
APO AE 71656",9438806428563,5,1,2,True
205,Mr. Carlos Patrick,Male,01/08/1993,cindy69@knight.com,"6291 Preston Harbors
Lake Christophermouth, PA 01279",8830873232063,6,5,1,True
206,Manuel Coleman,Female,07/01/2001,brollins@nelson.com,"8196 Scott Highway
Brittanymouth, MS 74746",3931688082646,5,2,3,True
207,Cory Howard,Male,10/09/1991,bperry@byrd-boyd.net,"76808 Nguyen Village Suite 431
Port Jerry, NE 62280",8702666706551,10,2,1,False
208,Drew Holt,Male,02/15/1997,ucain@baker.info,"12691 Clark Loop Apt. 423
Port Dannyshire, MT 06945",1197443942709,10,2,5,True
209,Pamela Smith,Female,01/16/2007,wvillegas@hamilton-osborn.info,"603 Brian Alley
Lake Kerrymouth, ME 58543",7392631448702,2,2,2,True
210,Brenda Avery,Male,07/10/1994,yhoover@gonzalez-rhodes.com,"79618 Robert Plains
South Amandaburgh, MO 63674",1809357323532,8,3,2,True
211,Jacqueline Christian,Male,11/30/1992,nicholassimon@gmail.com,"Unit 5746 Box 6733
DPO AA 02135",4440575550887,1,1,3,True
212,Jeff Baker,Male,11/19/2000,watsonmark@hall-melendez.info,"USCGC Scott
FPO AP 28702",7525694771969,4,5,3,False
213,Mark Simon,Female,11/21/1995,nicholasbanks@yahoo.com,"06128 Salazar Freeway
Lake Dustin, AL 92497",2103159487411,4,3,5,True
214,Angela Mays,Female,06/18/2005,tiffanymurphy@fields-anderson.com,"92784 Lloyd Camp
Woodardfurt, KS 70771",2784049496232,9,5,3,True
215,Stephanie Singh,Female,11/29/2011,michael79@hotmail.com,"59774 Courtney Lakes Apt. 171
Lake Brian, NM 73389",9531774981085,10,2,4,True
216,Elizabeth Church,Female,09/18/2003,houstoneric@hotmail.com,"2963 Merritt Walks
Lake Alexandermouth, GA 13860",4292327139874,4,5,1,True
217,Barbara Charles,Male,12/06/1994,stephenclark@yahoo.com,"5305 Ortiz Rapids Apt. 623
South Keith, VT 71747",2016452390236,7,2,5,True
218,Rebecca Carter,Female,05/17/2000,kennedymaria@yahoo.com,"776 Jenny Spur
Melissaview, ND 21842",1770477577720,8,2,2,True
219,Jenny Smith,Female,09/02/2009,toddjessica@hotmail.com,"4288 Jacqueline Key
Port George, ID 53143",2193205660807,8,2,1,False
220,Natasha Higgins,Male,02/02/1990,hessdean@hotmail.com,"8164 Thomas Hollow Suite 761
Muellerbury, OR 82621",6182710860312,4,3,1,False
221,Steven Garcia,Male,12/23/2010,evansjeffrey@roberts.com,"7030 Samuel Roads Apt. 696
New Lindsay, TN 88609",0778643300584,1,4,2,False
222,Tanya Christian,Female,12/02/1999,brittneymacdonald@yahoo.com,"303 Rogers Inlet
North John, MA 36168",7421384329381,9,2,5,True
223,Aaron Chavez,Male,08/15/1999,brittanysalazar@bell-colon.com,"USNS Perez
FPO AP 74167",3152754400462,7,5,3,False
224,Suzanne Zuniga,Male,03/09/2005,thomas50@tate.com,"PSC 9987, Box 9174
APO AA 37146",1205623234704,8,1,1,True
225,Michael Miller,Male,09/19/2006,kerrnatasha@tucker-johnson.com,"00023 Kristina Villages Suite 002
Cherylshire, HI 08311",2700907012288,1,1,1,True
226,Meghan Holloway,Female,09/21/1995,anthonyhall@yahoo.com,"97242 Dustin Overpass
North Douglasmouth, NE 89456",1817422808939,3,4,5,False
227,Brian Mendoza,Female,12/27/2006,shannonmurphy@hotmail.com,"3187 April Dale Suite 967
Lake Alexandraton, VT 46676",6090374456428,6,5,4,True
228,Kimberly Kim,Female,09/15/1993,michaelwilliams@yahoo.com,"5083 Smith Points Suite 630
Diazport, KS 71337",7953082524526,1,5,1,True
229,Carrie Rose,Male,08/16/2007,wlowe@arellano-moore.net,"349 Luna Lake Suite 555
Nicholasberg, DE 33950",3470869056362,5,2,5,True
230,Amber Clark,Male,12/06/2007,oberry@hotmail.com,"74587 Joseph Summit Suite 412
Jenniferbury, GA 23223",2031442951121,5,4,2,True
231,Kaylee Mcintosh,Female,11/05/1995,berrycourtney@yahoo.com,"14704 Tami Crossroad
East Juanstad, NC 62859",7263221607654,10,2,4,True
232,Michelle Williams,Female,05/07/1997,zparks@gmail.com,"USS Smith
FPO AA 68508",1761539509397,1,1,2,True
233,Michele Johnson,Female,03/01/2000,yreilly@gmail.com,"98023 Campos Passage
Shawnburgh, RI 42125",7084353313974,7,2,2,False
234,Patrick Diaz,Male,10/25/1992,amanda90@yahoo.com,"06606 Pamela Oval
East Robert, WI 52012",6264813512913,6,1,1,False
235,Anthony Jones,Female,01/25/1999,mark51@hotmail.com,"16272 Hurst Views
Lake Shelly, MD 19416",4289360873575,4,1,4,False
236,Emily Walton,Female,08/05/2006,molly15@hotmail.com,"779 Richardson Groves Suite 900
New Alexside, IA 66394",8750596848238,6,1,2,False
237,William Conley,Female,07/20/1999,arthur81@zhang.org,"49616 Ronald Ferry
Lake Karen, NE 86280",2439008915997,1,3,3,False
238,Robert Mcdowell,Male,04/04/1995,qtrevino@hotmail.com,"31806 White Valleys Apt. 508
Andersonshire, WI 95049",0329138395543,9,3,3,False
239,Brett Garcia,Male,10/12/2011,randy55@yahoo.com,"USS Mills
FPO AA 94218",6272934838324,1,2,2,True
240,Paul Cortez,Male,10/22/1991,jonesdonald@schmidt.biz,"10665 Rojas Lake
Timothymouth, VA 68978",8096561223025,7,2,5,True
241,Mitchell Baird,Female,07/26/2004,hernandezmichelle@smith-norman.org,"58582 Marshall Parks Apt. 908
Lisabury, NE 72862",2904264874344,5,1,4,True
242,James Woods MD,Male,05/31/2001,jared08@taylor-jones.com,"USNV Cohen
FPO AP 01079",2721585133932,7,5,3,False
243,Jermaine Evans,Female,03/01/2008,rchang@gmail.com,"USNS Lee
FPO AP 97332",6829445563931,2,4,1,False
244,Gavin Miller,Male,07/06/1992,bennettgregory@hotmail.com,"1370 Jerome Forest Apt. 306
Wesleymouth, UT 25871",9488112873713,8,4,5,True
245,David Ramsey,Female,11/02/2000,silvadavid@kent.com,"24494 Damon Land
South Michael, KS 68562",2880875788593,1,4,5,True
246,Michael Wallace,Female,09/13/2000,crystalprice@yahoo.com,"48918 Curtis Keys
New Melindaside, WA 05140",9260262413578,1,4,4,False
247,Kenneth Jordan,Female,04/19/2005,ublack@gmail.com,"527 Kemp Summit
New Kristen, FL 47771",4152159834928,10,2,2,True
248,Robert Ford,Female,08/20/1994,stephen93@rogers-lucas.com,"81938 Sandra Pass
West Williamburgh, AK 40936",7239429349310,5,3,2,False
249,Melissa Adams,Female,10/08/1997,benjaminsanchez@gmail.com,"Unit 9053 Box 5907
DPO AE 31513",2018789919701,3,2,4,True
250,Charles Gentry,Male,06/11/1991,mooresuzanne@yahoo.com,"9204 Garcia Tunnel
West Howard, NE 63595",4432537281760,1,1,1,True
251,Brandon Cobb,Female,07/23/2005,alicia59@campbell.org,"806 Robyn Shore Suite 713
Prestonberg, SD 12540",3535597716195,3,1,1,True
252,Crystal Stephens,Male,02/17/1994,aholden@smith.biz,"6196 Megan Park Apt. 933
Nguyenmouth, HI 86477",4744701007185,1,3,4,True
253,Christine Davis,Female,05/06/2006,barberantonio@valentine-martinez.com,"959 Foster Via
Lake Aaronfort, KY 43030",6139224630246,8,1,4,False
254,Brian Watts,Male,07/25/2000,carterkaren@hotmail.com,"42497 Marquez Spurs Suite 290
Hudsonhaven, IN 26304",5084002674197,7,4,5,False
255,April Miller,Female,05/06/2001,wperez@gmail.com,"92628 Miller Burg Suite 624
Hardyfurt, IL 96734",1370387421178,6,3,3,False
256,Cassidy Kelley,Male,04/26/2005,nathanarmstrong@morales.com,"11880 Davis Route
Michaelbury, NV 93966",6404728445570,3,1,5,False
257,Evelyn Carlson,Male,09/25/1991,cgriffin@hotmail.com,"75633 Carlos Falls
New Matthewberg, VT 44542",2206764306094,2,2,4,False
258,Tyler Beck,Male,06/10/1991,reneesmith@hall.com,"470 Sean Hills
South Debbieton, WI 09509",3683730524254,8,1,5,True
259,Alicia Decker,Female,09/30/1998,david26@yahoo.com,"757 Devin Burg
East Shawnside, TX 74143",2803260352858,3,4,2,True
260,Donald Houston,Male,06/24/2010,simpsonarthur@yahoo.com,"518 Shannon Trail
Fieldsberg, UT 29657",6221726267501,8,1,1,False
261,Susan Bennett,Female,12/24/2001,michellepineda@yahoo.com,"381 York Viaduct Apt. 368
Conniemouth, CA 58279",3034068975541,1,5,1,False
262,Kevin Dennis,Female,11/22/1991,dknight@hotmail.com,"84591 Cameron Isle
Port Jessica, LA 75764",9722374858887,9,5,3,True
263,Andrew Smith,Male,05/22/2010,shill@garcia-harris.com,"06956 Jeffrey Street Apt. 879
North Nicole, FL 59947",9241262789176,7,4,2,True
264,Alisha Collier,Female,02/22/1999,dkennedy@smith.com,"2624 Deborah Harbor Apt. 283
Jamesville, MO 82771",7187348615448,2,5,4,False
265,Brian Thornton,Male,09/07/2010,pthompson@gmail.com,"8407 Melissa Via
Joefurt, CO 36686",2021609990231,10,3,3,False
266,John Weeks,Male,08/24/1997,lisaroberson@armstrong.com,"5240 Lopez Way
East Fernandoshire, NV 51936",9330622053485,2,5,4,True
267,Brandy Allen,Female,09/30/1990,whitneyjones@yahoo.com,"3631 Bailey Walks
Alvarezborough, MI 16720",2384827724098,8,3,1,False
268,Mercedes Patterson,Male,12/23/2006,amercado@yahoo.com,"USCGC Rivera
FPO AA 17243",7078789100675,2,3,4,False
269,Elizabeth Miller,Male,05/24/2009,csalazar@hotmail.com,"047 Blair Motorway
Mcneilberg, LA 24387",7072365569370,4,4,3,True
270,Kelly Sanchez,Male,08/11/1997,derekmiller@hotmail.com,"610 Smith Village
Harveyside, NH 03449",6479976841750,4,1,5,True
271,Harold Montoya DDS,Male,06/20/1998,kmiller@gmail.com,"45961 Herrera Isle
South Daniel, MA 13372",4371724330088,5,1,4,False
272,Michael Conrad,Female,09/13/2000,kenneth39@grant.com,"516 Lewis Mission
Allisonmouth, FL 78398",4222019218133,5,5,5,False
273,Blake Walker,Female,09/26/2010,jeffery97@gmail.com,"772 Crawford Gateway
Rollinsport, DE 72819",0675628171743,2,3,3,True
274,Dr. Amy Fisher DDS,Male,05/14/1994,barrettaaron@colon.info,"2958 Kathy Plains
Longfurt, NM 34585",6408719171148,4,3,4,False
275,Charles Cross,Female,07/20/2004,pjohnson@cunningham-velazquez.net,"55152 Fischer Mill
Conniebury, OK 70396",2830278989090,9,2,4,True
276,Melvin Ortiz,Male,07/24/2004,bettylopez@gmail.com,"415 Wesley Springs Apt. 382
Barneshaven, IA 44195",1180858167591,2,1,4,False
277,Charles Rivera,Male,01/25/1991,garrettgonzales@yahoo.com,"881 Kevin Square
South Andrealand, HI 30666",9889950191450,9,2,5,True
278,Carla Parker,Female,12/17/2002,whitesara@gmail.com,"70662 Derek Terrace Apt. 168
Shellychester, NJ 17347",2729072445163,3,5,2,True
279,Emily Grant,Female,10/23/2000,millerregina@martinez.com,"6775 Courtney Row Suite 079
North Ashleystad, ID 02213",3672337246325,10,3,1,True
280,Edward Young,Male,10/12/2009,ugarcia@yahoo.com,"54724 Michele Brook Apt. 661
Leebury, CT 75373",7473515712592,8,3,3,True
281,Christopher James,Male,09/29/2000,amy14@murphy.com,"017 Anderson Grove
Kramerville, GA 60335",5657902290220,5,3,2,True
282,Mark Ruiz,Female,12/28/2009,gwoods@mendez.com,"218 Courtney Lane Suite 741
Jacquelinehaven, SC 46266",5622962109728,7,2,2,False
283,Brenda Miller,Male,10/11/2010,nwilliams@gmail.com,"06797 Joseph Circles Apt. 050
Vasquezmouth, LA 72063",3327317611790,7,1,4,False
284,Jason Hall,Female,08/20/1999,amanda57@hotmail.com,"27546 Thomas Oval
Port Pennytown, NC 56562",3218969024041,10,4,3,False
285,Jessica White,Female,06/08/1997,housepatrick@gmail.com,"35005 George Station
Lake Carol, KS 99276",3259085968738,3,3,4,True
286,Alexis Wagner,Female,05/07/2003,georgemary@yahoo.com,"5253 Krista Hills
Jamesborough, AK 15963",4577118891717,1,1,5,True
287,Ian Reese,Male,10/29/1993,tammy50@davis-york.com,"9205 Johnson Glens Suite 033
West Angelica, CO 23535",6881918321033,8,4,1,False
288,Becky Young,Female,01/07/1989,greenanita@gmail.com,"42947 Walker Ports Suite 239
Kevinchester, SC 62260",8218729047894,6,1,2,False
289,Dawn Poole,Male,11/30/2009,hharris@morris.com,"1388 Gonzalez Harbor
Carterstad, KY 33961",1222841574870,9,5,5,False
290,Gregory Marshall,Female,02/02/1992,onewman@hotmail.com,"208 Wright Shore
South Matthew, MN 85687",8361355445097,6,4,3,False
291,Rhonda Bryant,Female,11/22/2010,herrerajerome@phillips.com,"Unit 6141 Box 6795
DPO AA 16200",1866827323447,4,1,3,True
292,Julie Grant,Female,12/11/2005,larsenwilliam@yahoo.com,"364 Rios Island Apt. 443
South Kelseyborough, IL 16207",4783368283310,5,1,3,False
293,Christine Fitzpatrick,Male,03/15/2000,fsoto@bishop-smith.org,"33145 Mclaughlin Place
Reneefort, FL 47962",4697450253821,9,3,1,True
294,Robert Brown,Male,07/24/2008,sandraharris@lawrence-price.com,"6628 Ryan Trafficway Apt. 609
Holmesbury, NJ 62885",6257990165046,6,3,2,False
295,Andrew Bowman,Female,02/15/1995,ginawillis@gmail.com,"36197 Ellis Port
Wendyland, MT 06720",0782010751790,4,3,5,True
296,Shari Rojas,Female,04/28/2002,tsummers@osborne-perry.com,"Unit 4131 Box 5155
DPO AE 44819",7263830133125,6,3,5,False
297,Dawn Castaneda,Female,01/09/1993,josephadams@bailey.com,"0993 Willie Curve Apt. 952
Lesliefort, DC 84535",4716756727287,4,3,4,False
298,Stephanie Becker,Female,08/14/2008,hobbsjason@gmail.com,"230 Robin Stravenue Suite 170
Moorestad, SC 47626",0350049963637,1,5,4,True
299,Ashley Jones,Male,09/13/1998,jgoodwin@yahoo.com,"49685 Charles Fields
Scottville, IL 95849",5532908203056,1,4,4,True
300,Christina Dunn,Female,07/10/2011,davismatthew@joseph.com,"3148 James Village Suite 387
West Tim, CA 30393",8706319697563,7,2,4,True
301,Jade Campos,Female,05/16/1999,jennifer86@yahoo.com,"72654 Williams Circle
Edwinshire, PA 30011",1478410220147,6,3,4,True
302,Francisco Jensen,Male,03/05/2001,dickersondavid@smith.com,"0669 Leslie Brooks
Smithfurt, MD 09526",6764198609013,6,4,5,False
303,David Rodriguez,Female,02/04/2005,kimjennifer@kelly-holland.net,"6921 Jackson Motorway
Jonathantown, MO 18206",4973968440108,7,5,3,True
304,Robert Smith,Female,05/24/1990,lgarcia@rodriguez.com,"311 Jackson Field Apt. 588
Millerbury, AL 31008",4157617442250,10,1,2,False
305,Melissa Walter,Male,06/11/1994,shannon40@yahoo.com,"4996 Williams Valleys Apt. 014
North Michelechester, MO 03414",5945898087501,7,3,2,False
306,Jeffrey Solomon,Female,08/23/2011,coxryan@rodriguez.com,"USNV Pennington
FPO AP 32452",3360578777018,6,1,2,True
307,Michael Ayala,Male,06/24/2010,wsmith@collins.biz,"88569 Bird Islands Apt. 686
West Sara, IL 08912",2817484862484,7,4,4,True
308,Dustin Bush,Male,11/14/1991,lori18@yahoo.com,"48220 Wilson Motorway
Thomasstad, NY 79211",0161298334302,1,1,5,True
309,Jeanette Peterson,Male,08/14/2008,williamparker@taylor.com,"9807 Wilson Views
Makaylaton, WA 23747",1707504197188,9,5,3,False
310,Mr. Patrick Diaz,Female,11/23/1992,ynash@ritter.com,"61382 Danielle Ports
West Jeremy, CO 27181",3862951954290,2,4,4,False
311,Melissa Sanders,Male,10/29/2000,brenda36@mendoza.com,"9163 Evan Valley Suite 451
Matthewbury, OH 10273",4029859635907,10,2,3,True
312,Taylor Hall,Male,09/17/1997,ichavez@snow-clayton.com,"71488 Robin Station
Port Yvonneview, IN 54600",9721126627079,5,5,5,True
313,George Brooks,Female,08/05/1990,melissa95@wilson-williams.com,"162 Wilkerson Extension Apt. 577
Nicholasstad, WI 33024",9626420431129,10,2,4,True
314,Christopher Perez,Male,08/10/1995,qmarshall@andrade.com,"5389 Brown Prairie
Sethshire, DE 19456",3383025240999,4,4,2,False
315,Craig Simpson,Female,05/14/1996,kbowman@hotmail.com,"4874 Mejia Valley
South Davidbury, CO 70161",2065698635148,6,2,2,False
316,Kayla Green,Male,08/09/2000,ballen@anderson-peterson.com,"23722 Marks Cliff
Port Megan, IN 17025",3671617339634,9,3,3,True
317,Crystal Howard,Female,08/17/1995,kyle74@moore.com,"05000 Kevin Ranch
Youngfurt, NM 74643",7753292344798,7,3,5,False
318,Christine Orozco,Female,06/26/1992,julie53@thomas.com,"PSC 1172, Box 0841
APO AE 13965",2931601168385,3,4,2,False
319,Mr. Jason Moody,Male,06/03/2011,virginiavang@phillips.com,"USNV Rojas
FPO AP 87931",6676618324037,6,3,2,True
320,Monica Morgan,Female,01/31/2005,donaldbarnett@hotmail.com,"29878 West Ports Apt. 013
North Collin, TN 67981",7297426109027,1,5,2,True
321,Brad Benson,Female,01/12/1999,lindsay96@cruz-pugh.biz,"4184 Jones Pines
Port Diamond, PA 28895",0687631350537,9,2,5,False
322,Ann Garcia,Female,08/18/1989,smithmatthew@park.com,"Unit 9241 Box 0178
DPO AE 17466",9227814086899,6,4,4,False
323,Maxwell Chen,Female,11/28/2011,bethenglish@gmail.com,"49136 Brian Roads Suite 284
West Tamara, ND 20657",9490187404410,8,5,4,False
324,Michelle Mitchell,Female,01/22/1996,lawrencebauer@bell.com,"00812 Hall Radial
Brownville, MO 98964",8209973609641,5,5,5,True
325,Sheila Wilson,Male,08/05/1998,emily82@gmail.com,"9088 Johnson Club
Port Brandonburgh, CA 64630",1201669814773,6,3,4,True
326,Kathy Lewis,Female,07/15/1991,marshalllynn@gmail.com,"9470 Mark Way Apt. 002
Landryshire, NV 61374",6759422471629,1,4,4,False
327,Maria King,Male,09/10/2008,csmith@miller.net,"2036 Williamson Greens Suite 702
East Rebeccaburgh, UT 25165",1859102000027,4,3,2,True
328,Kathleen Waller,Female,06/09/1999,sandraayala@taylor.info,"4903 Ashley Ford Suite 294
South Brendanfort, TX 47748",6293548495460,10,1,3,False
329,Tammy Wilson,Male,10/12/1990,kathylivingston@gmail.com,"84257 Brittany Villages Suite 811
Olsonburgh, MD 65608",6365136006132,10,1,4,False
330,Lori Cunningham,Male,02/27/2006,scottcruz@bell-moore.biz,"601 West Fort
Villahaven, TX 26139",8394159929608,8,1,5,False
331,Carly Guerrero,Female,01/28/1992,lindsay08@yahoo.com,"0578 Katelyn Point Suite 900
Marioberg, NC 71981",9692074579854,7,4,1,False
332,Paul Carpenter,Male,12/02/2003,twilliams@zimmerman-fritz.com,"5252 Rachel Junctions
Port Annaport, PA 51854",0462866488305,1,1,1,True
333,Alejandro Lopez,Female,02/20/1996,keithcurry@gmail.com,"PSC 2162, Box 8915
APO AP 74857",2093768378489,1,3,4,False
334,Lisa Oconnor,Female,01/13/1996,tperez@clark.com,"09209 Evans Fields Apt. 600
Hectorhaven, MO 06853",7164317543476,5,2,4,False
335,Amanda Thompson,Male,04/26/2001,tammy59@gmail.com,"8345 Byrd Parkway
Millermouth, OR 03717",7776832203554,8,4,1,True
336,William Martin,Female,09/13/1992,chambersandrea@miranda.com,"8106 Stephanie Plaza Apt. 022
Jamesland, VT 19518",8847113340877,7,2,2,True
337,Angela Hill,Female,11/16/2001,tsimmons@yahoo.com,"7020 Clarke View Apt. 988
Perezmouth, NH 20636",4924806907763,10,2,1,False
338,Jenna Williams,Male,06/05/2011,campbellemily@wilson-wheeler.com,"664 Tammy Radial
Brownfort, NE 08277",1104329713825,7,3,2,True
339,Angela Holland,Male,01/29/2002,elizabeth82@heath.com,"34489 William Lights Apt. 219
Smithmouth, ID 43579",2329481619826,10,1,3,True
340,Nicole Cummings,Male,07/02/1995,amber13@gmail.com,"4945 Roach Avenue Apt. 525
North Jacqueline, NC 26730",4344196762088,8,3,4,False
341,Katherine Martin,Male,06/08/1996,paula25@powell-rocha.com,"4292 Hayden Mill Suite 651
Brandonside, MN 43100",9530032033931,3,2,3,True
